|Thu Jan 15 17:19:13 +0000 2015|;|0|;|ufc divulga edital de preenchimento de vagas em 2015 pelo sisuURL  educação|
|Thu Jan 15 17:18:55 +0000 2015|;|0|;|gentem q dia abre o sisu |
|Thu Jan 15 17:18:50 +0000 2015|;|0|;|chega a hora da estrela mas não chega o sisu|
|Thu Jan 15 17:17:53 +0000 2015|;|0|;|primeira opção do sisu universidade federal de putas de são joão del rey - curso online de xvideos|
|Thu Jan 15 17:16:53 +0000 2015|;|0|;|AT_USER AT_USER sei lá kkjj eu só sei que minha média foi baixa e eu não sei se o sisu vai me passar na materia que quero|
|Thu Jan 15 17:16:10 +0000 2015|;|1|;|rt AT_USER agora o sisu cabe no seu smartphone e tablet URL|
|Thu Jan 15 17:15:17 +0000 2015|;|0|;|deve ser horrível você se inscrever no sisu  conseguir a vaga e pede-la no ultimo dia pra uma pessoa que se cadastrou de ultima hora|
|Thu Jan 15 17:15:03 +0000 2015|;|0|;|se deu bem no enem e não quer perder os prazos de inscrições para o sisu e o prouni o mec criou um aplicativo URL|
|Thu Jan 15 17:14:19 +0000 2015|;|0|;|AT_USER 😃 vou esperar o sisu e o prouni se não conseguir muito brevemente estarei estudando com vocês 😃😃|
|Thu Jan 15 17:14:18 +0000 2015|;|0|;|com aquela nota eu nem me atrevo a me inscrever no sisu|
|Thu Jan 15 17:13:35 +0000 2015|;|0|;|agora só falta o sisu ser um bom companheiro para meu 2015 estar completo e feliz|
|Thu Jan 15 17:13:28 +0000 2015|;|0|;|agora o ifce no ar apresenta a formação de tecnólogo em gestão desportiva e de lazer o curso é um dos 34 ofertados pelo ifce no sisu|
|Thu Jan 15 17:12:23 +0000 2015|;|0|;|AT_USER aii vc vem pra ficar mesmo lindaa prestei unesp enem (esperando sisu pra tentar as federais) e puc sp|
|Thu Jan 15 17:12:00 +0000 2015|;|0|;|sabe estar contando com o ovo no cu da galinha amiga nem saiu os cortes do sisu e você já está fazendo isso cuidado|
|Thu Jan 15 17:11:59 +0000 2015|;|0|;|chega logo segunda quero ver se sc vai aparecer no sisu 🙏🙌|
|Thu Jan 15 17:10:50 +0000 2015|;|0|;|AT_USER hahahah tive que rir disso sisu começa segunda deuséfiel|
|Thu Jan 15 17:10:22 +0000 2015|;|0|;|este ano 40% das vagas do sisu são para estudantes de escola pública acima da média de 375% estipulada pela lei muito bom rumo aos 50%|
|Thu Jan 15 17:09:59 +0000 2015|;|0|;|AT_USER nao sei kk fiquei com media 700 +- só esperando o sisu pra ver se passo depende muito dos outros concorrentes l|
|Thu Jan 15 17:05:27 +0000 2015|;|0|;|AT_USER em minas e publico só em ouro preto pelo sisu|
|Thu Jan 15 17:05:23 +0000 2015|;|0|;|dia 19 chegando o os alunos piramm sisu|
|Thu Jan 15 17:04:06 +0000 2015|;|0|;|AT_USER valesca eu sou super seu fã me deseja boa sorte no sisu|
|Thu Jan 15 17:03:35 +0000 2015|;|1|;|rt AT_USER sisu como o sistema é usado na ufcspa URL|
|Thu Jan 15 17:02:57 +0000 2015|;|0|;|ta na hora de conhece os nome de cidades do interior que tem vagas sobrando no sisu ammbr anime otaku otome amv cosplay gamer nerd|
|Thu Jan 15 17:02:45 +0000 2015|;|0|;|passatempo das férias abrir app do sisu p ver os tweets com a tag sisu|
|Thu Jan 15 17:02:32 +0000 2015|;|0|;|ifmt oferta 45 vagas pelo sisu no campus de sorriso inscrições começam no dia 19 URL|
|Thu Jan 15 17:02:29 +0000 2015|;|1|;|agora o sisu cabe no seu smartphone e tablet URL|
|Thu Jan 15 17:00:22 +0000 2015|;|0|;|meu deus menina vc nem fez ensino medio nao fez enem nao passou pelo sisu ta reclamando do que|
|Thu Jan 15 17:00:10 +0000 2015|;|1|;|rt AT_USER tava rezando pra achar no sisu arquitetura - 5 mil vagas|
|Thu Jan 15 16:59:56 +0000 2015|;|0|;|muito bem agora é só esperar pelo sisu|
|Thu Jan 15 16:58:35 +0000 2015|;|1|;|sisu como o sistema é usado na ufcspa URL|
|Thu Jan 15 16:58:20 +0000 2015|;|0|;|algm sabe se dá p se inscrever no sisu pelo cel|
|Thu Jan 15 16:58:12 +0000 2015|;|0|;|as inscrições ao sistema de seleção unificada (sisu) do governo federal deverão ser feitas entre os dias 19 e URL|
|Thu Jan 15 16:57:51 +0000 2015|;|0|;|AT_USER aí posso usar o sisu pra qlqr outra coisa q ainda nao sei kk|
|Thu Jan 15 16:56:47 +0000 2015|;|0|;|jeová jireh de todas as nações deixa eu passar em quimica em qualquer lugar do brasil pelo sisu|
|Thu Jan 15 16:56:19 +0000 2015|;|0|;|AT_USER não sei nem fiz a conta vou esperar o sisu sair pra ver a oficial mesmo tu acha que consegue|
|Thu Jan 15 16:53:12 +0000 2015|;|0|;|AT_USER o sistema do sisu é um lixo fica tentando ai uma hora pega|
|Thu Jan 15 16:52:17 +0000 2015|;|1|;|rt AT_USER a pró-reitoria de graduação (prograd) disponibiliza agora um site específico sobre o sisu na uece no site o URL|
|Thu Jan 15 16:50:43 +0000 2015|;|0|;|AT_USER seu curso dá pra entrar direto pelo sisu na ufmg né|
|Thu Jan 15 16:50:07 +0000 2015|;|0|;|sisu prouni noossa vou ficar louca|
|Thu Jan 15 16:49:25 +0000 2015|;|2|;|sisu abre chance para 1977 vagas na ufpr a partir de segunda (19) URL|
|Thu Jan 15 16:49:20 +0000 2015|;|0|;|AT_USER as inscrições para a ufrgs pelo sisu ainda não abriram|
|Thu Jan 15 16:48:50 +0000 2015|;|0|;|AT_USER alguma notícia relacionada a recuperação de senhas começando a me questionar se nos dias do sisu o sistema vai suportar|
|Thu Jan 15 16:48:42 +0000 2015|;|2|;|rt AT_USER edital da ufc esclarece termos sobre processo seletivo pelo sisu confira URL|
|Thu Jan 15 16:48:29 +0000 2015|;|0|;|ansioso pelo sisu chega logo dia 19|
|Thu Jan 15 16:48:11 +0000 2015|;|0|;|falta poucos dias pra inscrição do sisu abrir período de inscrições 1901 a 2201|
|Thu Jan 15 16:48:06 +0000 2015|;|0|;|nem a música no volume máximo me tira os pensamentos no sisu|
|Thu Jan 15 16:47:37 +0000 2015|;|0|;|AT_USER não no e-mail que eles me mandaram disserem que o sisu só vai reconhecer a senha definitiva blá blá blá que eu tenho que arrumar|
|Thu Jan 15 16:46:59 +0000 2015|;|1|;|a pró-reitoria de graduação (prograd) disponibiliza agora um site específico sobre o sisu na uece no site o URL|
|Thu Jan 15 16:46:00 +0000 2015|;|0|;|AT_USER não entendi tu perdeu a senha foi colocar uma nova e não ta indo pro sisu só precisa cpf e número de inscrição não|
|Thu Jan 15 16:45:59 +0000 2015|;|3|;|é normal eu só estar pensando em faculdadevestibularenemsisupsicologia esses últimos dias|
|Thu Jan 15 16:45:23 +0000 2015|;|0|;|AT_USER como assim sisu sai so dia 26 o teu é separado|
|Thu Jan 15 16:45:22 +0000 2015|;|0|;|agora é torcer que eu ganhe alguma coisa no sisu ou prouni provavelmente não né maas tamos ai na luta|
|Thu Jan 15 16:44:26 +0000 2015|;|0|;|queria mas  mas ja esta bom agora só esperar o sisu ou o prouni abrirem as escrição|
|Thu Jan 15 16:44:00 +0000 2015|;|0|;|AT_USER sim ta uma merda só que eu preciso entrar pra arrumar essa senha pro sisu que está chegando 😩|
|Thu Jan 15 16:43:21 +0000 2015|;|0|;|notas de corte no sisu - todas as instituições e cursos veja URL URL|
|Thu Jan 15 16:42:57 +0000 2015|;|0|;|minha aposta agora é o sisu|
|Thu Jan 15 16:41:34 +0000 2015|;|0|;|viciada em calcular notas conforme os pesos de cada curso no aplicativo do sisu e olha que não posso cursar|
|Thu Jan 15 16:41:31 +0000 2015|;|0|;|curitiba curitiba aí o sisu me racha|
|Thu Jan 15 16:41:02 +0000 2015|;|0|;|agr é só me escrever pro sisu e o prouni e vamos ver no vai dar -|
|Thu Jan 15 16:39:55 +0000 2015|;|0|;|AT_USER AT_USER que nada man vai dar certo o sisu tu vai ver|
|Thu Jan 15 16:38:34 +0000 2015|;|0|;|mas vamos se inscrever no sisu e prouni pra ver o q da né 😝|
|Thu Jan 15 16:38:06 +0000 2015|;|0|;|pessoal confere aqui os pesos e as notas mínimas para os cursos da federal URL|
|Thu Jan 15 16:37:07 +0000 2015|;|0|;|to sentindo q eu vou conseguir entrar na ufrgs pelo sisu|
|Thu Jan 15 16:36:05 +0000 2015|;|0|;|sisu terá somente uma chamada URL via AT_USER|
|Thu Jan 15 16:33:18 +0000 2015|;|0|;|cara nem sei se vou me inscrever no sisu|
|Thu Jan 15 16:32:09 +0000 2015|;|0|;|e meu pai e aí vai ser inscrever no sisu kk humilha mais q ta pouco|
|Thu Jan 15 16:31:18 +0000 2015|;|0|;|a ufpr disponibilizou 24 vagas no curso de ciências sociais para estudantes que querem entrar através do sisu deus queira que com +|
|Thu Jan 15 16:30:55 +0000 2015|;|0|;|sisu seja legal esse ano )|
|Thu Jan 15 16:28:52 +0000 2015|;|5|;|rt AT_USER inscrições para o sisu estarão abertas a partir de 19 de janeiro URL URL|
|Thu Jan 15 16:28:30 +0000 2015|;|0|;|caraca viado  acho que vou morar longe mesmo  dependendo da nota de corte do sisu pros cursos |
|Thu Jan 15 16:28:18 +0000 2015|;|0|;|pena que arquitetura não funciona por sisu tem que fazer prova de aptidão e tal aquela em que tem desenhar|
|Thu Jan 15 16:28:15 +0000 2015|;|0|;|tô com medo desse sisu|
|Thu Jan 15 16:27:36 +0000 2015|;|0|;|AT_USER AT_USER agora é esperar o sisu e jogar minha nota lá ne vai que|
|Thu Jan 15 16:24:49 +0000 2015|;|0|;|olha ainda da tempo de mudar minha opção de cidade no sisu kk|
|Thu Jan 15 16:23:20 +0000 2015|;|0|;|essa noite sonhei com o sisu e não tinha nenhum curso com a nota de corte menor que 750 desespero total k|
|Thu Jan 15 16:20:50 +0000 2015|;|0|;|AT_USER não dia 26 começam as na unit e no mesmo dia sai o resultado do sisu  e você arrazando aí nos eua turneintrinsecaaracaju|
|Thu Jan 15 16:20:07 +0000 2015|;|0|;|AT_USER aqui em teresina ja ta no quinto o sexto ta esperando o resultado do sisu|
|Thu Jan 15 16:20:05 +0000 2015|;|0|;|mini crônica enem e sisu tiram o sono dos pais creio que não seja somente eu que esteja tenso (e preocupado) URL|
|Thu Jan 15 16:17:14 +0000 2015|;|0|;|enem e sisu tiram o sono de pais URL|
|Thu Jan 15 16:16:18 +0000 2015|;|0|;|meu jesus site da uni é quase um sisu da vida vou te contar af|
|Thu Jan 15 16:15:36 +0000 2015|;|0|;|que saco quando vestibular finalmente acabou comeca a chatice de sisu e matricula e etc e eu vou estar viajando aff|
|Thu Jan 15 16:14:53 +0000 2015|;|0|;|AT_USER ahh mas espera pra ver direto do sisu|
|Thu Jan 15 16:14:09 +0000 2015|;|0|;|sisu seu lindo venha que eu vou lhe usar|
|Thu Jan 15 16:13:18 +0000 2015|;|0|;|AT_USER mas você sabe qual é o peso da faculdade que você quer achei que só dava pra saber lá na hora do sisu|
|Thu Jan 15 16:12:31 +0000 2015|;|1|;|minha inscrição no sisu vai ser assim URL|
|Thu Jan 15 16:09:37 +0000 2015|;|0|;|relação das pontuações máximas e mínimas por curso da 1ª edição do sisuufmg 2014 URL|
|Thu Jan 15 16:09:09 +0000 2015|;|0|;|AT_USER foi mal e sisu as chamadas tendem a rodar ne td bem q esse ano no tem a primeira chamada mas as universidades rodam ufabc aqui|
|Thu Jan 15 16:08:51 +0000 2015|;|1|;|rt AT_USER AT_USER para entrar na faculdade URL|
|Thu Jan 15 16:08:46 +0000 2015|;|0|;|to o dia inteiro vendo negocio de facul e sisu e prouni e enem cansei|
|Thu Jan 15 16:08:41 +0000 2015|;|0|;|o enem tinha que ser mais cedo o sisu tinha que ser antes o prouni tinha que ser antes fica tudo corrido|
|Thu Jan 15 16:08:12 +0000 2015|;|1|;|ufba terá 87 cursos oferecidos no sisu 2015 URL ufba vestibular|
|Thu Jan 15 16:06:52 +0000 2015|;|0|;|AT_USER temos que ter esperanças no sisu de entrar mais calouros  se não ficaremos la nas redondezas do bloco c msm kk|
|Thu Jan 15 16:06:40 +0000 2015|;|11|;|rt AT_USER você ainda tem dúvidas sobre como funciona o sisu entenda o sistema nesse especial do guia URL htt…|
|Thu Jan 15 16:06:40 +0000 2015|;|0|;|mv conheça todos os cursos oferecidos pelo sisu 2015 - veja a lista com todos os cursos do sisu  o sistema que us URL|
|Thu Jan 15 16:06:39 +0000 2015|;|0|;|esse sisu podia começar logo em to ficando maluco ja|
|Thu Jan 15 16:06:32 +0000 2015|;|0|;|AT_USER pior que no sisu tbm tem que ser cotista de escola pública d|
|Thu Jan 15 16:06:27 +0000 2015|;|0|;|AT_USER noope minha mãe n deixou e até acho melhor por causa do sisu e tal|
|Thu Jan 15 16:06:21 +0000 2015|;|0|;|esse app do sisu cm o logotipo do governo escrito pátria educadora é uma ironia|
|Thu Jan 15 16:06:07 +0000 2015|;|0|;|AT_USER sisu não é aquele dente lá que nasce com o tempo|
|Thu Jan 15 16:05:48 +0000 2015|;|0|;|AT_USER AT_USER o resultado do vestibular deveria saír antes do sisu existe possibilidade|
|Thu Jan 15 16:05:12 +0000 2015|;|0|;|AT_USER vai se inscrever no sisu né|
|Thu Jan 15 16:03:53 +0000 2015|;|1|;|AT_USER para entrar na faculdade URL|
|Thu Jan 15 16:02:47 +0000 2015|;|0|;|sisu podia chegar rápido viu|
|Thu Jan 15 16:00:13 +0000 2015|;|0|;|agora que eu passei no sisu vc quer falar de amor|
|Thu Jan 15 16:00:01 +0000 2015|;|0|;|veja o número de vagas disponíveis para o seu curso pelo sisu URL URL|
|Thu Jan 15 15:59:13 +0000 2015|;|1|;|rt AT_USER AT_USER fiz uma boa pontuação paixão é o suficiente p facul q quero fazer agr vou aguardar abrir o sisu e me inscr…|
|Thu Jan 15 15:58:36 +0000 2015|;|1|;|AT_USER fiz uma boa pontuação paixão é o suficiente p facul q quero fazer agr vou aguardar abrir o sisu e me inscrever|
|Thu Jan 15 15:56:48 +0000 2015|;|0|;|mv conheça todos os cursos oferecidos pelo sisu 2015 - URL URL|
|Thu Jan 15 15:56:21 +0000 2015|;|0|;|mv conheça todos os cursos oferecidos pelo sisu 2015 - URL|
|Thu Jan 15 15:56:10 +0000 2015|;|0|;|30% das vagas de ingresso na ufrgs serão preenchidas pelo sisu URL sisu|
|Thu Jan 15 15:55:09 +0000 2015|;|0|;|termina dia 22 então vai ser mais rapido que sisu|
|Thu Jan 15 15:54:19 +0000 2015|;|1|;|rt AT_USER o site do sisuAT_USER ficou bem instrutivo parabéns mais uma vez ao departamento de informática URL|
|Thu Jan 15 15:54:09 +0000 2015|;|0|;|minha mãe vai me matar pq to vendo pré-vestibular antes do sisu kk|
|Thu Jan 15 15:54:02 +0000 2015|;|0|;|sisu sistema proporciona vagas em instituições públicas URL|
|Thu Jan 15 15:51:59 +0000 2015|;|0|;|AT_USER fiz sim vou tentar jogar no sisu pra ifsp se nada der certo vou fazer mack mas me mantenha simm tu consegue carlinhos|
|Thu Jan 15 15:51:27 +0000 2015|;|0|;|o primeiro dia do sisu é sempre o mais legal porquecdá pra colocar pra qualquer curso e em qualquer instituição que quiserkk|
|Thu Jan 15 15:51:22 +0000 2015|;|0|;|quem é sisu no horário de almoço|
|Thu Jan 15 15:51:01 +0000 2015|;|0|;|sisu já é segunda aguenta coração|
|Thu Jan 15 15:50:31 +0000 2015|;|1|;|rt AT_USER AT_USER essa matéria que publicamos ontem no site da ufac esclarece URL|
|Thu Jan 15 15:50:30 +0000 2015|;|1|;|rt AT_USER AT_USER as informações também constam no edital enem-sisu 2015 bom dia|
|Thu Jan 15 15:49:24 +0000 2015|;|0|;|todos nós sabemos que o enem é uma avaliação nacional essencial para processos seletivos como o sisu prouni URL|
|Thu Jan 15 15:48:57 +0000 2015|;|0|;|AT_USER tu não passa em enem hauauaua tem que se inscrever no sisu e prouni usando a tua nota hssua (soma elas e divide por 5)|
|Thu Jan 15 15:48:45 +0000 2015|;|0|;|queria me inscrever no sisu só pra ver se conseguiria entrar em algum curso com a nota desse ano|
|Thu Jan 15 15:47:01 +0000 2015|;|0|;|AT_USER AT_USER vou fazer a inscrição do sisu vai que né|
|Thu Jan 15 15:45:53 +0000 2015|;|0|;|os jogos vorazes a esperança estreia dia 19 no site do sisu|
|Thu Jan 15 15:45:40 +0000 2015|;|0|;|parece que os dias estão dobrando o seu tempo para acabar e o dia de começar as inscrições no sisu nunca chega |
|Thu Jan 15 15:44:40 +0000 2015|;|0|;|AT_USER URL olha|
|Thu Jan 15 15:43:26 +0000 2015|;|1|;|AT_USER é que nem o sisu mas ele usa a nota do enem pra conseguir bolsa em faculdade particular|
|Thu Jan 15 15:42:39 +0000 2015|;|0|;|se eu conseguir passar no sisu minha vida vai mudar do dia pra noite de não fazer nada a ter 365 coisas pra fazer na correria|
|Thu Jan 15 15:41:52 +0000 2015|;|0|;|mamãe tá me enchendo o saco com esse negócio do sisu|
|Thu Jan 15 15:39:04 +0000 2015|;|0|;|4 dias para as inscriçoes no sisu|
|Thu Jan 15 15:36:22 +0000 2015|;|0|;|minha mae é muito chata com coisa de vestibular pq simplesmente ela nao entende o que é enem sisu uerj|
|Thu Jan 15 15:35:07 +0000 2015|;|0|;|AT_USER AT_USER AT_USER ju acho q vc consegue passar em artes sim com a sua prepara as coisas e espera o sisu|
|Thu Jan 15 15:34:54 +0000 2015|;|0|;|neves promove festa de aprovação na primeira chamada do sisu 2015 URL|
|Thu Jan 15 15:33:43 +0000 2015|;|0|;|não sei nem porque eu to preocupada em entrar na faculdade com o sisu se eu vou trabalhar ate as 19h|
|Thu Jan 15 15:33:39 +0000 2015|;|0|;|no sisu a gente só escolhe uma universidade é dúvidas|
|Thu Jan 15 15:32:15 +0000 2015|;|0|;|pais por favor enem e sisu é praticamente uma coisa só não precisa ficar perguntando se eu passei em um dos dois|
|Thu Jan 15 15:32:13 +0000 2015|;|0|;|sisu abre as inscrições daqui a 4 dias e eu nem tenho as documentações necessárias socorr|
|Thu Jan 15 15:31:34 +0000 2015|;|0|;|saiba os pesos da ufrpe no sisu - URL|
|Thu Jan 15 15:30:07 +0000 2015|;|0|;|AT_USER boa tarde estou cursando sisutec posso cursar simultaneamente com o sisu|
|Thu Jan 15 15:29:58 +0000 2015|;|0|;|AT_USER mas disseram que esse ano o sisu só vai fazer 1 chamada t|
|Thu Jan 15 15:29:15 +0000 2015|;|0|;|AT_USER vamos ver ne ainda tem o sisu p acabar de ferrar c nossas vidas kk desânimo total|
|Thu Jan 15 15:28:22 +0000 2015|;|0|;|quero que chegue o sisu logoo|
|Thu Jan 15 15:28:19 +0000 2015|;|0|;|espero que os que reclamaram tanto do nordeste não venham colocar nota do sisu aqui agora rs|
|Thu Jan 15 15:27:11 +0000 2015|;|0|;|agora que achei um curso maneiro vou ter que passar pela sofrencia do sisu|
|Thu Jan 15 15:26:23 +0000 2015|;|2|;|edital da ufc esclarece termos sobre processo seletivo pelo sisu confira URL|
|Thu Jan 15 15:25:01 +0000 2015|;|0|;|AT_USER agora você tem de se cadastrar no sisu mas é só dia 21|
|Thu Jan 15 15:24:14 +0000 2015|;|1|;|o site do sisuAT_USER ficou bem instrutivo parabéns mais uma vez ao departamento de informática URL o|
|Thu Jan 15 15:24:08 +0000 2015|;|1|;|AT_USER as informações também constam no edital enem-sisu 2015 bom dia|
|Thu Jan 15 15:23:04 +0000 2015|;|0|;|queria dormir e só acordar na segunda-feiramas pera é por causa do sisu pq ngm ama segunda-feira|
|Thu Jan 15 15:22:53 +0000 2015|;|1|;|AT_USER essa matéria que publicamos ontem no site da ufac esclarece URL|
|Thu Jan 15 15:21:23 +0000 2015|;|0|;|cfm condena distribuição de vagas para medicina no sisu - URL|
|Thu Jan 15 15:20:30 +0000 2015|;|0|;|conferiu as notas do enem2014 está de olho em uma vaga na ufc então acompanhe o canal especial da ufc no sisu URL|
|Thu Jan 15 15:17:38 +0000 2015|;|0|;|ufg inscreve para sisu URL  ufg vestibular|
|Thu Jan 15 15:16:46 +0000 2015|;|0|;|AT_USER ahh então foi bom pra nós hahaha mas agora esperar o sisu pra ver os cursos e as faculdades não aguento mais ficar parada kk|
|Thu Jan 15 15:15:30 +0000 2015|;|0|;|AT_USER boa tarde eu curso sisutec posso cursar sisu simultaneamente|
|Thu Jan 15 15:14:57 +0000 2015|;|0|;|AT_USER foi bom sabe mas a gente só tem certeza dps do sisu|
|Thu Jan 15 15:13:27 +0000 2015|;|0|;|nem me escrevi no sisu e ja tem p escolher med veterinaria ✅ agronomia✅ engfisica✅ vaicomcalma aindafalta sisu|
|Thu Jan 15 15:12:49 +0000 2015|;|0|;|já abriram as vagas pro prouni e o sisu|
|Thu Jan 15 15:12:49 +0000 2015|;|0|;|AT_USER calma fhbdjfhdgfg n vai esperar pelo sisu não da outra faculdade la|
|Thu Jan 15 15:12:32 +0000 2015|;|0|;|maior tortura agora é esperar o sisu abrirfechar|
